id,full,probe,dest,dest_sent_to,protocol,dest_reached,somewhere_reached,first_hop,num_hops,num_x_hops,latency,avg_rtt,
2492535,False,4061,41.242.102.68,41.188.60.131,TCP,False,False,6,15,6,346.371666667,194.231925926,
2487040,True,13114,aceroute UDP and paris 0: ,146.182.34.110,UDP,False,False,1,16,6,79.755,54.0739,
2487040,True,13218,aceroute UDP and paris 0: ,146.182.34.110,UDP,False,False,1,16,6,76.503,55.3913666667,
2487040,True,13721,aceroute UDP and paris 0: ,146.182.34.110,UDP,False,False,1,24,8,437.988666667,257.3436875,
2487040,True,14867,aceroute UDP and paris 0: ,146.182.34.110,UDP,False,False,1,26,6,359.294333333,235.026866667,
2487040,True,14900,aceroute UDP and paris 0: ,146.182.34.110,UDP,False,False,1,21,6,113.183,47.9301111111,
2487040,True,18169,aceroute UDP and paris 0: ,146.182.34.110,UDP,False,False,1,15,6,30.9356666667,20.4455925926,
2487040,True,3461,aceroute UDP and paris 0: ,146.182.34.110,UDP,False,False,1,14,6,31.7553333333,23.0590416667,
2487040,True,4061,aceroute UDP and paris 0: ,146.182.34.110,UDP,False,False,1,25,6,292.137666667,129.342473684,
2487040,True,4096,aceroute UDP and paris 0: ,146.182.34.110,UDP,False,False,1,25,6,285.713333333,165.480105263,
2487040,True,4518,aceroute UDP and paris 0: ,146.182.34.110,UDP,False,False,1,13,6,32.2833333333,28.59,
2802423,False,13721,197.243.16.110,197.243.16.110,ICMP,True,True,1,23,5,430.770333333,235.641592593,
2496296,False,14712,41.242.102.68,41.242.111.194,UDP,False,True,1,5,1,6.40266666667,4.3235,
2495309,False,3461,213.55.98.158,196.29.185.82,TCP,False,True,1,3,0,12.0533333333,10.4638888889,
2495828,False,14712,196.3.96.240,105.21.224.30,TCP,False,False,1,7,6,0.82,0.82,
2492509,False,4061,196.12.12.88,41.21.232.118,TCP,False,True,6,7,3,289.577333333,120.617875,
2803399,False,4096,168.167.8.1,168.167.8.1,TCP,True,True,1,18,0,268.437,161.678092593,
2810255,False,3461,41.73.194.141,41.73.194.129,ICMP,False,True,10,9,2,383.646666667,308.332857143,
2809262,False,13218,41.63.1.2,41.63.1.2,TCP,True,True,1,9,0,38.4493333333,23.9287037037,
2495703,False,4096,41.223.156.170,41.223.156.170,TCP,True,True,1,13,4,241.007,133.701148148,
2492143,False,14867,196.3.96.21,105.21.224.30,ICMP,False,True,4,11,0,346.436,300.398636364,
2810421,False,13721,41.204.161.16,154.54.38.14,ICMP,False,True,2,13,2,258.912666667,167.74169697,
2808200,False,4518,213.55.85.42,213.55.85.42,ICMP,False,False,1,27,7,342.317333333,170.139016667,
2494838,False,14712,196.12.12.88,196.12.12.88,ICMP,True,True,1,19,3,404.103333333,167.08128125,
2810554,False,13721,196.28.224.21,41.220.160.202,TCP,False,True,2,13,2,432.714666667,246.261818182,
2492680,False,14867,41.63.1.2,196.32.209.166,TCP,False,True,3,10,0,156.279,189.3055,
2803380,False,14867,213.55.101.26,213.55.101.26,TCP,True,True,1,18,2,273.028333333,120.144895833,
2492512,False,4096,146.230.128.52,155.232.6.46,TCP,False,True,3,11,0,290.202666667,147.082606061,
2804069,False,14900,41.78.78.26,41.78.78.26,UDP,False,False,1,20,6,115.950666667,44.8819761905,
2808246,False,14867,196.12.12.88,196.12.12.88,ICMP,True,True,1,13,1,296.475,151.247055556,
2492774,False,4518,213.55.96.149,154.54.39.185,UDP,False,True,10,1,0,203.743,203.743,
2494943,False,3461,146.232.21.146,146.232.21.146,ICMP,False,False,1,12,6,13.6946666667,10.6477222222,
2803045,False,4061,196.44.161.193,196.44.161.193,ICMP,False,False,1,21,6,337.535333333,190.174511111,
2804256,False,18114,196.3.99.98,196.3.99.98,UDP,False,False,1,25,6,84.7886666667,27.6655438596,
2499114,False,14867,196.21.45.85,154.54.38.190,UDP,False,True,1,11,0,159.3505,160.394015152,
2807869,False,4061,213.55.85.42,213.55.85.42,ICMP,False,False,1,15,6,214.834,63.0696666667,
2492422,False,4518,41.223.156.170,41.223.156.170,ICMP,True,True,4,16,1,363.778,259.167355556,
2802359,False,14867,146.230.128.52,146.230.128.52,ICMP,False,False,1,26,7,351.475333333,193.395798246,
2498453,False,13218,41.221.254.22,41.221.240.34,UDP,False,False,1,20,6,341.815333333,176.710309524,
2811464,False,4096,41.73.194.141,41.73.194.141,TCP,True,True,1,11,1,299.685666667,183.576333333,
2808814,False,14900,168.167.8.1,168.167.8.1,TCP,True,False,1,8,5,104.1635,0.679666666667,
2810830,False,18169,41.70.16.34,154.54.38.34,UDP,False,True,11,5,0,168.869,168.010666667,
2492040,False,4518,168.167.220.2,155.232.6.189,ICMP,False,True,5,1,0,19.8936666667,19.8936666667,
2802845,False,13114,213.55.98.158,213.55.98.158,ICMP,False,False,1,21,6,265.652,137.791666667,
2492610,False,4061,197.243.16.104,195.229.0.182,TCP,False,True,6,2,0,70.891,57.7968333333,
2809121,False,4518,41.78.64.5,41.78.64.5,TCP,True,True,1,21,1,590.377666667,220.145433333,
2809857,False,13218,41.78.78.26,41.78.78.26,UDP,False,False,1,17,6,330.861666667,166.976212121,
2495404,False,13721,197.243.16.110,80.231.76.121,TCP,False,True,1,15,2,423.228333333,169.588923077,
2495505,False,14900,196.28.224.21,154.54.56.130,TCP,False,False,1,8,5,213.785666667,0.376555555556,
2810463,False,13114,146.182.34.110,196.32.209.149,ICMP,False,True,4,1,0,168.685666667,168.685666667,
2810749,False,3461,213.55.85.42,213.55.85.42,UDP,False,False,5,25,6,354.825,187.997298246,
